932.418	1.21498
931.556	0
930.693	0.935021
929.831	0.520042
928.968	0.48006
928.105	0.440077
927.241	0.425059
926.378	0.310073
925.515	0.420086
924.652	0.255097
923.788	0.215107
922.925	0.400116
922.062	0.360123
921.199	0.320129
920.335	0.305132
919.471	0.215134
918.606	0.175102
917.742	0.235102
916.878	0.2201
916.014	0.280097
915.15	0.115092
914.286	0.100086
913.422	0.0600786
912.558	-0.0299307
911.692	0.130025
910.827	0.140014
909.963	0
909.098	0.0754616
908.234	-0.0240769
907.369	0.151385
906.504	0.101847
905.637	0.127309
904.772	0.127771
903.907	0.103233
903.042	0.128695
902.177	0.129157
901.311	0.129619
900.444	0.155082
899.578	0.00554371
898.713	0.156006
897.847	0.056468
896.982	0.0819302
896.116	0.0823925
895.248	0.232856
894.382	0.0833181
893.516	0.10878
892.65	0.0342429
891.783	0.134705
890.915	0.160169
890.049	0.135631
889.182	-0.038906
888.315	0.0865566
887.449	0.0870194
886.58	-0.0375168
885.713	0.0129459
884.846	0.0384088
883.979	0.0388715
883.112	0.264334
882.243	0.214799
881.376	0.265261
880.509	0.0657246
879.641	0.0411876
878.772	0.141652
877.904	0.042115
877.036	0.0925782
876.169	0.0430415
875.299	0.243506
874.431	0.168969
873.563	0.0444326
872.695	0.144896
871.825	0.170361
870.956	0.195824
870.088	0.171288
869.22	0.0467513
868.349	0.147216
867.481	0.0476797
866.612	0.148144
865.743	0.0486073
864.872	0.0990722
864.003	0.074536
863.134	0
862.265	0.149168
861.394	0.0483348
860.525	0.347503
859.655	0.146671
858.784	0.145837
857.914	0.145005
857.045	-0.105827
856.175	0.118341
855.303	0.067507
854.434	-0.00832528
853.564	0.115842
852.692	0.215008
851.821	0.114175
850.951	0.238343
850.081	0.03751
849.209	0.111675
848.338	0.0608425
847.468	0.0100095
846.595	0.209175
845.724	0.108341
844.854	0.0825083
843.981	0.156673
843.11	0.13084
842.239	0.130006
841.366	-0.120829
840.494	-0.0966628
839.623	0.0525034
838.75	0.176668
837.878	0.250834
837.007	0
836.133	0.0812517
835.261	0.11249
834.39	-0.106271
833.516	0.124982
832.644	0.231223
831.772	0.137464
830.898	0.118719
830.025	0.024961
829.151	0.206217
828.279	0.212461
827.406	0.118705
826.532	0.199963
825.659	0.181208
824.786	0.312454
823.911	0.0437143
823.038	0.149961
822.163	0.0812226
821.29	0.212471
820.417	-0.00628048
819.542	0.299983
818.669	0.331233
817.793	0.337497
816.92	0.268748
816.046	0
815.17	0.19537
814.297	0.315751
813.421	0.23612
812.547	0.1815
811.673	0.176879
810.797	0.197247
809.923	0.117625
809.046	0.112993
808.172	0.33337
807.298	0.228747
806.421	0.124113
805.547	0.169489
804.67	0.339853
803.795	0.0602286
802.918	0.155593
802.043	0.225967
801.168	0.146341
800.291	0.0667032
799.416	0.262076
798.539	0.232438
797.663	0.10281
796.786	0.123171
795.91	0.0935416
795.033	0.0389019
794.157	0.234272
793.279	0.104631
792.403	0
791.527	0.125
790.649	0.125
789.773	0.15
