657.203	51.5
656.588	41.8
655.974	49.8
655.359	47.9
654.744	46.7
654.129	45.9
653.516	46.7
652.901	46.7
652.286	46.6
651.671	45.3
651.056	45.6
650.44	46.4
649.825	46
649.21	46
648.595	47.4
647.979	46.7
647.364	45.3
646.749	45.6
646.133	46.4
645.518	46.5
644.902	46.2
644.286	46.4
643.671	46.1
643.055	46.9
642.439	46.6
641.823	45.8
641.207	45.5
640.591	45.6
639.976	46.9
639.359	46.4
638.743	46.4
638.127	46.1
637.511	46
636.895	46.7
636.279	46.4
635.662	46.9
635.046	46.6
634.429	46.4
633.813	46.4
633.196	46.3
632.58	46.1
631.963	46.1
631.346	46.8
630.73	46
630.113	47.1
629.496	46.2
628.879	46.7
628.262	46
627.645	45.8
627.027	46.1
626.41	46.3
625.793	46.7
625.175	45.9
624.558	46.7
623.941	46.3
623.324	46.7
622.706	46.4
622.089	45.6
621.471	46.5
620.854	46.6
620.236	46.6
619.618	46.7
619.001	46
618.382	46.7
617.764	45.3
617.146	46.3
616.528	46.8
615.91	46.3
615.292	45.6
614.674	46.5
614.056	45.7
613.438	46
612.818	46.5
612.2	45.7
611.582	46
610.963	46.7
610.345	46.5
609.727	45.8
609.108	46.8
608.489	46.5
607.869	46
607.251	45.1
606.632	46.2
606.013	46.6
605.395	46
604.776	47.5
604.157	46
603.536	46.7
602.917	46
602.298	45.6
601.679	46.6
601.06	46.3
600.441	46
599.82	46.4
599.201	46.6
598.582	46.4
597.962	46.8
597.343	46.9
596.723	46.3
596.102	47.4
595.483	46.6
594.863	47.5
594.243	45.8
593.624	47
593.002	45.8
592.382	46.4
591.763	45.8
591.143	47.2
590.523	46.7
589.901	45.4
589.281	46
588.661	45.9
588.041	45.9
587.419	46.3
586.799	46.9
586.178	46
585.558	46.2
584.937	46.4
584.315	48.4
583.695	46.4
583.074	46.3
582.454	47.2
581.831	46.5
581.211	46.2
580.59	46.5
579.969	46.8
579.347	45.6
578.726	46.3
578.105	45.7
577.482	47
576.861	47.3
576.24	46.4
575.619	47.2
574.996	45.1
574.375	46
573.753	46.2
573.132	46.3
572.509	46.6
571.887	46.4
571.266	44.8
570.643	46.3
570.021	46.2
569.399	46.4
568.777	46.3
568.154	45.9
567.532	46.3
566.91	45.9
566.287	46.5
565.665	46
565.043	46.1
564.419	46.1
563.797	45.6
563.175	47.5
562.551	46
561.929	46.5
561.306	46.3
560.683	45.7
560.06	46.4
559.438	46.2
558.813	45.8
