657.203	51.6
656.588	44.1
655.974	50.3
655.359	49.1
654.744	45.8
654.129	47.5
653.516	46.5
652.901	47.2
652.286	46.9
651.671	47.5
651.056	46.7
650.44	47.7
649.825	46.8
649.21	47.9
648.595	45.7
647.979	46.1
647.364	47.1
646.749	47.1
646.133	47.7
645.518	45.9
644.902	47.7
644.286	46.9
643.671	47.1
643.055	48
642.439	47.5
641.823	47
641.207	47.2
640.591	47.4
639.976	46.8
639.359	46.5
638.743	46.5
638.127	47.5
637.511	46.1
636.895	46.9
636.279	46.4
635.662	47.2
635.046	47.5
634.429	46.9
633.813	47.9
633.196	46.4
632.58	46.9
631.963	46.6
631.346	46.9
630.73	46.1
630.113	47.6
629.496	47.2
628.879	47.1
628.262	47.1
627.645	45.8
627.027	47.2
626.41	47
625.793	46.7
625.175	46.6
624.558	47.4
623.941	48.2
623.324	47.6
622.706	47.1
622.089	46.4
621.471	46.1
620.854	46.6
620.236	46.9
619.618	47
619.001	47.1
618.382	46.8
617.764	46.5
617.146	46.4
616.528	47.1
615.91	47.4
615.292	47.1
614.674	46.8
614.056	47.3
613.438	46.6
612.818	47.1
612.2	47.5
611.582	47.3
610.963	47.2
610.345	47.1
609.727	47
609.108	47.7
608.489	47.5
607.869	46.6
607.251	47.2
606.632	47.9
606.013	46.3
605.395	46.6
604.776	46.6
604.157	46.7
603.536	46.8
602.917	48.1
602.298	46.3
601.679	46.7
601.06	47.4
600.441	46.1
599.82	48.1
599.201	46.2
598.582	47.5
597.962	46.3
597.343	48
596.723	47.3
596.102	47.1
595.483	48.3
594.863	47
594.243	47.4
593.624	46.9
593.002	47.2
592.382	47.6
591.763	45.8
591.143	47.9
590.523	47.3
589.901	48.1
589.281	47.2
588.661	47.1
588.041	47.2
587.419	47.2
586.799	46.9
586.178	47.1
585.558	47.2
584.937	47.3
584.315	48.4
583.695	46.3
583.074	47.8
582.454	46.8
581.831	47
581.211	48.2
580.59	47.5
579.969	46.3
579.347	47.4
578.726	47.6
578.105	46.6
577.482	46.3
576.861	47
576.24	46.3
575.619	45.4
574.996	48.3
574.375	48.4
573.753	47
573.132	47.6
572.509	46.7
571.887	47
571.266	47.6
570.643	47.4
570.021	47.1
569.399	47.7
568.777	46.3
568.154	46.7
567.532	47.4
566.91	47.4
566.287	47.8
565.665	47.6
565.043	46.1
564.419	46.9
563.797	47.1
563.175	47.1
562.551	47.2
561.929	46.9
561.306	47.1
560.683	46.4
560.06	47.4
559.438	47.2
558.813	46.7
558.191	46.6
557.568	47.1
556.944	46.6
556.321	47
555.698	46
555.074	47.1
554.451	46.9
553.827	47
553.204	47.7
552.58	46.5
551.956	47.2
551.333	48.7
550.709	47.1
550.085	46.5
549.461	46.3
548.836	47.1
548.213	46.6
547.589	46.7
546.964	46.4
546.341	47.5
545.717	47.8
545.092	47.3
544.468	47.3
543.843	46
543.219	47
